aqsid,param,dur,year,rows,source_file
483550029,43220,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43220,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43220,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43220,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43220,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43220,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43220,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43221,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43221,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43221,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43221,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43221,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43221,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43221,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43221,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43221,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43221,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43224,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43224,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43224,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43224,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43224,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43224,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43224,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43224,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43224,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43224,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43226,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43226,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43226,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43226,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43226,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43226,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43226,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43226,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43226,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43226,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43227,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43227,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43227,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43227,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43227,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43227,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43227,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43227,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43227,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43227,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43228,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43228,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43228,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43228,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43228,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43228,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43228,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43228,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43228,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43228,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43230,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43230,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43230,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43230,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43230,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43230,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43230,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43230,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43230,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43230,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43231,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43231,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43231,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43231,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43231,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43231,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43231,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43231,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43231,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43231,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43232,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43232,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43232,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43232,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43232,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43232,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43232,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43232,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43232,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43232,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43233,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43233,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43233,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43233,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43233,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43233,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43233,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43233,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43233,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43233,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43234,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43234,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43234,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43234,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43234,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43234,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43234,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43234,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43234,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43234,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43235,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43235,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43235,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43235,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43235,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43235,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43235,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43235,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43235,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43235,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43238,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43238,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43238,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43238,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43238,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43238,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43238,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43238,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43238,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43238,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43242,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43242,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43242,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43242,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43242,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43242,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43242,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43242,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43242,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43242,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43243,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43243,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43243,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43243,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43243,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43243,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43243,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43243,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43243,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43243,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43244,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43244,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43244,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43244,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43244,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43244,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43244,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43244,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43244,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43244,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43247,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43247,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43247,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43247,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43247,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43247,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43247,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43247,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43247,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43247,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43248,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43248,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43248,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43248,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43248,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43248,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43248,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43248,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43248,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43248,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43249,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43249,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43249,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43249,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43249,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43249,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43249,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43249,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43249,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43249,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43250,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43250,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43250,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43250,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43250,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43250,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43250,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43250,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43250,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43250,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43252,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43252,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43252,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43252,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43252,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43252,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43252,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43252,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43252,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43252,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43253,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43253,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43253,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43253,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43253,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43253,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43253,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43253,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43253,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43253,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43261,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43261,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43261,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43261,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43261,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43261,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43261,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43261,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43261,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43261,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43262,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43262,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43262,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43262,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43262,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43262,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43262,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43262,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43262,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43262,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43263,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43263,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43263,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43263,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43263,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43263,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43263,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43263,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43263,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43263,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43280,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43280,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43280,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43280,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43280,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43280,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43280,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43280,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43280,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43280,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43282,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43282,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43282,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43282,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43282,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43282,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43282,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43282,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43282,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43282,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43283,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43283,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43283,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43283,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43283,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43283,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43283,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43283,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43283,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43283,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43284,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43284,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43284,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43284,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43284,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43284,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43284,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43284,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43284,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43284,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43285,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43285,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43285,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43285,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43285,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43285,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43285,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43285,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43285,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43285,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43289,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43289,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43289,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43289,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43289,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43289,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
